File id,Answer,result,None,Right,Left,   ,Epoch,Batchsize,Image Size,Learning rate,test acc
L_750_extract_8 6 9 15.jpg,L,L,0.08,18.68,81.24,,60,32,150,0.0001,96.857
L_751_extract_8 6 9 15.jpg,L,L,0.13,11.5,88.37,,60,32,150,0.0001,96.857
L_752_extract_8 6 9 15.jpg,L,L,0.21,9.19,90.6,,60,32,150,0.0001,96.857
L_753_extract_8 6 9 15.jpg,L,L,0.45,10.67,88.88,,60,32,150,0.0001,96.857
L_754_extract_8 6 9 15.jpg,L,L,0.47,21.46,78.08,,60,32,150,0.0001,96.857
L_755_extract_8 6 9 15.jpg,L,L,2.0,27.48,70.52,,60,32,150,0.0001,96.857
L_756_extract_8 6 9 15.jpg,L,L,1.12,24.12,74.76,,60,32,150,0.0001,96.857
L_75_extract_8 6 10 33.jpg,L,L,0.63,0.01,99.36,,60,32,150,0.0001,96.857
L_75_extract_8 6 13 15.jpg,L,L,1.22,35.31,63.47,,60,32,150,0.0001,96.857
L_75_extract_8 6 9 59.jpg,L,L,0.0,1.41,98.59,,60,32,150,0.0001,96.857
L_76_extract_8 6 10 33.jpg,L,L,1.57,0.01,98.42,,60,32,150,0.0001,96.857
L_76_extract_8 6 13 15.jpg,L,L,3.89,44.57,51.54,,60,32,150,0.0001,96.857
L_76_extract_8 6 9 59.jpg,L,L,0.0,1.54,98.46,,60,32,150,0.0001,96.857
L_77_extract_8 6 10 33.jpg,L,L,0.42,0.01,99.57,,60,32,150,0.0001,96.857
L_77_extract_8 6 13 15.jpg,L,R,2.88,81.73,15.4,,60,32,150,0.0001,96.857
L_77_extract_8 6 9 59.jpg,L,L,0.0,0.93,99.07,,60,32,150,0.0001,96.857
L_78_extract_8 6 10 33.jpg,L,L,0.24,0.0,99.76,,60,32,150,0.0001,96.857
L_78_extract_8 6 13 15.jpg,L,R,6.39,78.74,14.87,,60,32,150,0.0001,96.857
L_78_extract_8 6 9 59.jpg,L,L,0.0,0.52,99.48,,60,32,150,0.0001,96.857
L_79_extract_8 6 10 33.jpg,L,L,0.26,0.0,99.73,,60,32,150,0.0001,96.857
L_79_extract_8 6 13 15.jpg,L,R,10.74,70.78,18.49,,60,32,150,0.0001,96.857
L_79_extract_8 6 9 59.jpg,L,L,0.0,0.56,99.44,,60,32,150,0.0001,96.857
L_7_extract_8 6 10 33.jpg,L,L,0.0,0.1,99.9,,60,32,150,0.0001,96.857
L_7_extract_8 6 9 47.jpg,L,L,0.0,0.42,99.58,,60,32,150,0.0001,96.857
L_7_extract_8 6 9 59.jpg,L,L,0.0,0.07,99.93,,60,32,150,0.0001,96.857
L_80_extract_8 6 10 33.jpg,L,L,0.32,0.0,99.67,,60,32,150,0.0001,96.857
L_80_extract_8 6 13 15.jpg,L,R,14.35,53.29,32.36,,60,32,150,0.0001,96.857
L_80_extract_8 6 9 59.jpg,L,L,0.0,0.5,99.5,,60,32,150,0.0001,96.857
L_81_extract_8 6 10 33.jpg,L,L,3.24,0.03,96.73,,60,32,150,0.0001,96.857
L_81_extract_8 6 13 15.jpg,L,L,4.76,34.76,60.49,,60,32,150,0.0001,96.857
L_81_extract_8 6 9 59.jpg,L,L,0.0,0.78,99.22,,60,32,150,0.0001,96.857
L_82_extract_8 6 10 33.jpg,L,L,20.74,0.03,79.23,,60,32,150,0.0001,96.857
L_82_extract_8 6 13 15.jpg,L,L,5.56,13.26,81.18,,60,32,150,0.0001,96.857
L_82_extract_8 6 9 59.jpg,L,L,0.0,0.05,99.95,,60,32,150,0.0001,96.857
L_83_extract_8 6 10 33.jpg,L,L,3.23,0.02,96.75,,60,32,150,0.0001,96.857
L_83_extract_8 6 13 15.jpg,L,L,1.37,10.82,87.81,,60,32,150,0.0001,96.857
L_83_extract_8 6 9 59.jpg,L,L,0.0,0.01,99.99,,60,32,150,0.0001,96.857
L_84_extract_8 6 10 33.jpg,L,L,2.66,0.04,97.3,,60,32,150,0.0001,96.857
L_84_extract_8 6 13 15.jpg,L,L,2.64,11.18,86.19,,60,32,150,0.0001,96.857
L_84_extract_8 6 9 59.jpg,L,L,0.0,0.02,99.98,,60,32,150,0.0001,96.857
L_85_extract_8 6 10 33.jpg,L,L,2.86,0.02,97.12,,60,32,150,0.0001,96.857
L_85_extract_8 6 13 15.jpg,L,L,0.64,8.62,90.74,,60,32,150,0.0001,96.857
L_85_extract_8 6 9 59.jpg,L,L,0.0,0.21,99.79,,60,32,150,0.0001,96.857
L_86_extract_8 6 10 33.jpg,L,L,7.28,0.02,92.7,,60,32,150,0.0001,96.857
L_86_extract_8 6 13 15.jpg,L,L,0.41,4.98,94.61,,60,32,150,0.0001,96.857
L_86_extract_8 6 9 59.jpg,L,L,0.0,0.48,99.52,,60,32,150,0.0001,96.857
L_87_extract_8 6 10 33.jpg,L,L,6.74,0.06,93.21,,60,32,150,0.0001,96.857
L_87_extract_8 6 13 15.jpg,L,L,0.28,4.07,95.65,,60,32,150,0.0001,96.857
L_87_extract_8 6 9 59.jpg,L,L,0.0,0.48,99.52,,60,32,150,0.0001,96.857
L_88_extract_8 6 10 33.jpg,L,L,1.92,0.01,98.07,,60,32,150,0.0001,96.857
L_88_extract_8 6 13 15.jpg,L,L,0.38,4.68,94.95,,60,32,150,0.0001,96.857
L_88_extract_8 6 9 59.jpg,L,L,0.0,0.04,99.96,,60,32,150,0.0001,96.857
L_89_extract_8 6 10 33.jpg,L,L,1.86,0.0,98.14,,60,32,150,0.0001,96.857
L_89_extract_8 6 13 15.jpg,L,L,34.2,13.08,52.73,,60,32,150,0.0001,96.857
L_89_extract_8 6 9 59.jpg,L,L,0.0,0.03,99.97,,60,32,150,0.0001,96.857
L_8_extract_8 6 10 33.jpg,L,L,0.0,0.16,99.84,,60,32,150,0.0001,96.857
L_8_extract_8 6 9 47.jpg,L,L,0.0,0.15,99.85,,60,32,150,0.0001,96.857
L_8_extract_8 6 9 59.jpg,L,L,0.0,0.04,99.96,,60,32,150,0.0001,96.857
L_90_extract_8 6 10 33.jpg,L,L,2.82,0.0,97.18,,60,32,150,0.0001,96.857
L_90_extract_8 6 13 15.jpg,L,L,0.26,2.3,97.44,,60,32,150,0.0001,96.857
L_90_extract_8 6 9 59.jpg,L,L,0.0,2.31,97.69,,60,32,150,0.0001,96.857
L_91_extract_8 6 10 33.jpg,L,L,1.64,0.0,98.36,,60,32,150,0.0001,96.857
L_91_extract_8 6 13 15.jpg,L,L,0.84,5.54,93.62,,60,32,150,0.0001,96.857
L_91_extract_8 6 9 59.jpg,L,L,0.0,0.24,99.76,,60,32,150,0.0001,96.857
L_92_extract_8 6 10 33.jpg,L,L,1.46,0.0,98.54,,60,32,150,0.0001,96.857
L_92_extract_8 6 13 15.jpg,L,L,4.74,29.82,65.43,,60,32,150,0.0001,96.857
L_92_extract_8 6 9 59.jpg,L,L,0.0,0.61,99.39,,60,32,150,0.0001,96.857
L_93_extract_8 6 10 33.jpg,L,L,0.4,0.0,99.6,,60,32,150,0.0001,96.857
L_93_extract_8 6 13 15.jpg,L,L,1.16,20.86,77.98,,60,32,150,0.0001,96.857
L_93_extract_8 6 9 59.jpg,L,L,0.0,0.12,99.88,,60,32,150,0.0001,96.857
L_94_extract_8 6 10 33.jpg,L,L,0.03,0.0,99.97,,60,32,150,0.0001,96.857
L_94_extract_8 6 13 15.jpg,L,L,1.91,46.92,51.17,,60,32,150,0.0001,96.857
L_94_extract_8 6 9 59.jpg,L,L,0.0,0.03,99.97,,60,32,150,0.0001,96.857
L_95_extract_8 6 10 33.jpg,L,L,0.07,0.01,99.93,,60,32,150,0.0001,96.857
L_95_extract_8 6 13 15.jpg,L,L,1.16,20.38,78.45,,60,32,150,0.0001,96.857
L_95_extract_8 6 9 59.jpg,L,L,0.0,0.03,99.97,,60,32,150,0.0001,96.857
L_96_extract_8 6 10 33.jpg,L,L,0.02,0.0,99.98,,60,32,150,0.0001,96.857
L_96_extract_8 6 13 15.jpg,L,L,3.1,28.34,68.56,,60,32,150,0.0001,96.857
L_96_extract_8 6 9 59.jpg,L,L,0.0,0.01,99.99,,60,32,150,0.0001,96.857
L_97_extract_8 6 10 33.jpg,L,L,0.14,0.01,99.85,,60,32,150,0.0001,96.857
L_97_extract_8 6 13 15.jpg,L,L,3.02,24.02,72.96,,60,32,150,0.0001,96.857
L_97_extract_8 6 9 59.jpg,L,L,0.0,0.01,99.99,,60,32,150,0.0001,96.857
L_98_extract_8 6 10 33.jpg,L,L,0.38,0.09,99.52,,60,32,150,0.0001,96.857
L_98_extract_8 6 13 15.jpg,L,L,0.53,5.07,94.4,,60,32,150,0.0001,96.857
L_98_extract_8 6 9 59.jpg,L,L,0.0,0.01,99.99,,60,32,150,0.0001,96.857
L_99_extract_8 6 10 33.jpg,L,L,0.43,0.15,99.42,,60,32,150,0.0001,96.857
L_99_extract_8 6 13 15.jpg,L,N,61.99,35.2,2.82,,60,32,150,0.0001,96.857
L_99_extract_8 6 9 59.jpg,L,L,0.0,0.0,100.0,,60,32,150,0.0001,96.857
L_9_extract_8 6 10 33.jpg,L,L,0.0,0.12,99.87,,60,32,150,0.0001,96.857
L_9_extract_8 6 9 47.jpg,L,L,0.0,0.21,99.79,,60,32,150,0.0001,96.857
L_9_extract_8 6 9 59.jpg,L,L,0.0,0.07,99.93,,60,32,150,0.0001,96.857
N_0_extract_8 6 10 41.jpg,N,N,99.98,0.02,0.0,,60,32,150,0.0001,96.857
N_0_extract_8 6 11 2.jpg,N,N,97.68,1.11,1.22,,60,32,150,0.0001,96.857
N_0_extract_8 6 11 29.jpg,N,N,99.99,0.01,0.0,,60,32,150,0.0001,96.857
N_100_extract_8 6 10 41.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_100_extract_8 6 11 2.jpg,N,N,97.61,2.09,0.31,,60,32,150,0.0001,96.857
N_100_extract_8 6 11 29.jpg,N,N,86.48,13.38,0.14,,60,32,150,0.0001,96.857
N_100_extract_8 6 9 35.jpg,N,L,0.04,0.19,99.76,,60,32,150,0.0001,96.857
N_101_extract_8 6 10 41.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_101_extract_8 6 11 2.jpg,N,N,99.36,0.16,0.48,,60,32,150,0.0001,96.857
N_101_extract_8 6 11 29.jpg,N,N,94.72,4.52,0.76,,60,32,150,0.0001,96.857
N_101_extract_8 6 9 35.jpg,N,L,3.44,4.08,92.48,,60,32,150,0.0001,96.857
N_102_extract_8 6 10 41.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_102_extract_8 6 11 2.jpg,N,N,99.91,0.04,0.05,,60,32,150,0.0001,96.857
N_102_extract_8 6 11 29.jpg,N,N,98.48,1.22,0.29,,60,32,150,0.0001,96.857
N_102_extract_8 6 9 35.jpg,N,L,0.3,0.2,99.5,,60,32,150,0.0001,96.857
N_103_extract_8 6 10 41.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_103_extract_8 6 11 2.jpg,N,N,99.88,0.08,0.05,,60,32,150,0.0001,96.857
N_103_extract_8 6 11 29.jpg,N,N,99.32,0.51,0.17,,60,32,150,0.0001,96.857
N_103_extract_8 6 9 35.jpg,N,L,0.02,0.0,99.98,,60,32,150,0.0001,96.857
N_104_extract_8 6 10 41.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_104_extract_8 6 11 2.jpg,N,N,99.24,0.72,0.05,,60,32,150,0.0001,96.857
N_104_extract_8 6 11 29.jpg,N,N,96.5,2.32,1.17,,60,32,150,0.0001,96.857
N_104_extract_8 6 9 35.jpg,N,L,0.39,0.16,99.45,,60,32,150,0.0001,96.857
N_105_extract_8 6 10 41.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_105_extract_8 6 11 2.jpg,N,N,99.77,0.22,0.01,,60,32,150,0.0001,96.857
N_105_extract_8 6 11 29.jpg,N,N,94.8,2.46,2.73,,60,32,150,0.0001,96.857
N_105_extract_8 6 9 35.jpg,N,N,96.8,0.46,2.75,,60,32,150,0.0001,96.857
N_106_extract_8 6 10 41.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_106_extract_8 6 11 2.jpg,N,N,98.85,1.08,0.07,,60,32,150,0.0001,96.857
N_106_extract_8 6 11 29.jpg,N,N,93.97,2.43,3.6,,60,32,150,0.0001,96.857
N_106_extract_8 6 9 35.jpg,N,N,99.71,0.02,0.26,,60,32,150,0.0001,96.857
N_107_extract_8 6 10 41.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_107_extract_8 6 11 2.jpg,N,N,76.03,23.04,0.93,,60,32,150,0.0001,96.857
N_107_extract_8 6 11 29.jpg,N,N,99.14,0.56,0.3,,60,32,150,0.0001,96.857
N_107_extract_8 6 9 35.jpg,N,N,96.89,1.84,1.27,,60,32,150,0.0001,96.857
N_108_extract_8 6 10 41.jpg,N,N,99.95,0.04,0.0,,60,32,150,0.0001,96.857
N_108_extract_8 6 11 2.jpg,N,N,75.03,24.17,0.8,,60,32,150,0.0001,96.857
N_108_extract_8 6 11 29.jpg,N,N,99.98,0.01,0.01,,60,32,150,0.0001,96.857
N_108_extract_8 6 9 35.jpg,N,N,99.39,0.25,0.36,,60,32,150,0.0001,96.857
N_109_extract_8 6 10 41.jpg,N,N,99.94,0.06,0.0,,60,32,150,0.0001,96.857
N_109_extract_8 6 11 2.jpg,N,N,98.55,1.43,0.02,,60,32,150,0.0001,96.857
N_109_extract_8 6 11 29.jpg,N,N,99.99,0.01,0.0,,60,32,150,0.0001,96.857
N_109_extract_8 6 9 35.jpg,N,N,99.96,0.0,0.03,,60,32,150,0.0001,96.857
N_10_extract_8 6 10 41.jpg,N,N,99.97,0.03,0.0,,60,32,150,0.0001,96.857
N_10_extract_8 6 11 2.jpg,N,N,99.76,0.13,0.12,,60,32,150,0.0001,96.857
N_10_extract_8 6 11 29.jpg,N,N,99.99,0.01,0.0,,60,32,150,0.0001,96.857
N_110_extract_8 6 10 41.jpg,N,N,99.98,0.02,0.0,,60,32,150,0.0001,96.857
N_110_extract_8 6 11 2.jpg,N,N,99.74,0.23,0.03,,60,32,150,0.0001,96.857
N_110_extract_8 6 11 29.jpg,N,N,99.51,0.41,0.09,,60,32,150,0.0001,96.857
N_110_extract_8 6 9 35.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_111_extract_8 6 10 41.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_111_extract_8 6 11 2.jpg,N,N,99.97,0.01,0.02,,60,32,150,0.0001,96.857
N_111_extract_8 6 11 29.jpg,N,N,98.49,0.52,0.99,,60,32,150,0.0001,96.857
N_111_extract_8 6 9 35.jpg,N,N,99.93,0.0,0.07,,60,32,150,0.0001,96.857
N_112_extract_8 6 10 41.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_112_extract_8 6 11 2.jpg,N,N,99.99,0.0,0.0,,60,32,150,0.0001,96.857
N_112_extract_8 6 11 29.jpg,N,N,93.83,1.13,5.04,,60,32,150,0.0001,96.857
N_112_extract_8 6 9 35.jpg,N,N,99.97,0.0,0.03,,60,32,150,0.0001,96.857
N_113_extract_8 6 10 41.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_113_extract_8 6 11 2.jpg,N,N,99.99,0.0,0.01,,60,32,150,0.0001,96.857
N_113_extract_8 6 11 29.jpg,N,N,51.92,1.4,46.67,,60,32,150,0.0001,96.857
N_113_extract_8 6 9 35.jpg,N,N,99.98,0.0,0.02,,60,32,150,0.0001,96.857
N_114_extract_8 6 10 41.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_114_extract_8 6 11 2.jpg,N,N,99.77,0.23,0.0,,60,32,150,0.0001,96.857
N_114_extract_8 6 11 29.jpg,N,N,84.88,1.53,13.59,,60,32,150,0.0001,96.857
N_114_extract_8 6 9 35.jpg,N,N,99.87,0.0,0.13,,60,32,150,0.0001,96.857
N_115_extract_8 6 10 41.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_115_extract_8 6 11 2.jpg,N,N,99.97,0.02,0.01,,60,32,150,0.0001,96.857
N_115_extract_8 6 11 29.jpg,N,N,94.64,1.51,3.84,,60,32,150,0.0001,96.857
N_115_extract_8 6 9 35.jpg,N,N,99.61,0.0,0.39,,60,32,150,0.0001,96.857
N_116_extract_8 6 10 41.jpg,N,N,99.98,0.01,0.01,,60,32,150,0.0001,96.857
N_116_extract_8 6 11 2.jpg,N,N,99.91,0.07,0.02,,60,32,150,0.0001,96.857
N_116_extract_8 6 11 29.jpg,N,N,82.78,2.93,14.29,,60,32,150,0.0001,96.857
N_116_extract_8 6 9 35.jpg,N,N,97.87,0.0,2.13,,60,32,150,0.0001,96.857
N_117_extract_8 6 10 41.jpg,N,N,99.99,0.0,0.0,,60,32,150,0.0001,96.857
N_117_extract_8 6 11 2.jpg,N,N,63.69,36.07,0.24,,60,32,150,0.0001,96.857
N_117_extract_8 6 11 29.jpg,N,N,98.56,0.32,1.13,,60,32,150,0.0001,96.857
N_117_extract_8 6 9 35.jpg,N,N,95.53,0.0,4.47,,60,32,150,0.0001,96.857
N_118_extract_8 6 10 41.jpg,N,N,99.97,0.03,0.0,,60,32,150,0.0001,96.857
N_118_extract_8 6 11 2.jpg,N,R,34.1,65.81,0.09,,60,32,150,0.0001,96.857
N_118_extract_8 6 11 29.jpg,N,N,98.06,0.54,1.4,,60,32,150,0.0001,96.857
N_118_extract_8 6 9 35.jpg,N,N,99.72,0.0,0.28,,60,32,150,0.0001,96.857
N_119_extract_8 6 10 41.jpg,N,N,99.09,0.78,0.12,,60,32,150,0.0001,96.857
N_119_extract_8 6 11 2.jpg,N,N,84.1,15.84,0.06,,60,32,150,0.0001,96.857
N_119_extract_8 6 11 29.jpg,N,N,99.3,0.48,0.22,,60,32,150,0.0001,96.857
N_119_extract_8 6 9 35.jpg,N,N,99.48,0.01,0.5,,60,32,150,0.0001,96.857
N_11_extract_8 6 10 41.jpg,N,N,99.98,0.02,0.0,,60,32,150,0.0001,96.857
N_11_extract_8 6 11 2.jpg,N,N,99.73,0.12,0.15,,60,32,150,0.0001,96.857
N_11_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_120_extract_8 6 10 41.jpg,N,N,99.59,0.37,0.05,,60,32,150,0.0001,96.857
N_120_extract_8 6 11 2.jpg,N,N,92.88,7.07,0.05,,60,32,150,0.0001,96.857
N_120_extract_8 6 11 29.jpg,N,N,80.35,19.06,0.58,,60,32,150,0.0001,96.857
N_120_extract_8 6 9 35.jpg,N,N,99.93,0.03,0.04,,60,32,150,0.0001,96.857
N_121_extract_8 6 10 41.jpg,N,N,99.89,0.1,0.01,,60,32,150,0.0001,96.857
N_121_extract_8 6 11 2.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_121_extract_8 6 11 29.jpg,N,N,87.2,12.57,0.22,,60,32,150,0.0001,96.857
N_121_extract_8 6 9 35.jpg,N,N,99.98,0.01,0.0,,60,32,150,0.0001,96.857
N_122_extract_8 6 10 41.jpg,N,N,99.37,0.59,0.05,,60,32,150,0.0001,96.857
N_122_extract_8 6 11 2.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_122_extract_8 6 11 29.jpg,N,N,99.69,0.3,0.01,,60,32,150,0.0001,96.857
N_122_extract_8 6 9 35.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_123_extract_8 6 10 41.jpg,N,N,99.43,0.47,0.1,,60,32,150,0.0001,96.857
N_123_extract_8 6 11 2.jpg,N,N,98.95,0.61,0.45,,60,32,150,0.0001,96.857
N_123_extract_8 6 11 29.jpg,N,N,99.86,0.13,0.01,,60,32,150,0.0001,96.857
N_123_extract_8 6 9 35.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_124_extract_8 6 10 41.jpg,N,N,99.89,0.06,0.05,,60,32,150,0.0001,96.857
N_124_extract_8 6 11 2.jpg,N,N,78.86,19.19,1.95,,60,32,150,0.0001,96.857
N_124_extract_8 6 11 29.jpg,N,N,99.57,0.36,0.07,,60,32,150,0.0001,96.857
N_124_extract_8 6 9 35.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_125_extract_8 6 10 41.jpg,N,N,99.87,0.07,0.06,,60,32,150,0.0001,96.857
N_125_extract_8 6 11 2.jpg,N,N,78.71,9.42,11.87,,60,32,150,0.0001,96.857
N_125_extract_8 6 11 29.jpg,N,N,99.99,0.0,0.01,,60,32,150,0.0001,96.857
N_125_extract_8 6 9 35.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_126_extract_8 6 10 41.jpg,N,N,99.83,0.15,0.02,,60,32,150,0.0001,96.857
N_126_extract_8 6 11 2.jpg,N,N,75.61,7.43,16.96,,60,32,150,0.0001,96.857
N_126_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_126_extract_8 6 9 35.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_127_extract_8 6 10 41.jpg,N,N,99.57,0.42,0.01,,60,32,150,0.0001,96.857
N_127_extract_8 6 11 2.jpg,N,N,94.56,1.68,3.76,,60,32,150,0.0001,96.857
N_127_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_127_extract_8 6 9 35.jpg,N,N,99.99,0.0,0.0,,60,32,150,0.0001,96.857
N_128_extract_8 6 10 41.jpg,N,N,99.7,0.29,0.02,,60,32,150,0.0001,96.857
N_128_extract_8 6 11 2.jpg,N,N,91.74,4.01,4.24,,60,32,150,0.0001,96.857
N_128_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_128_extract_8 6 9 35.jpg,N,N,99.99,0.0,0.01,,60,32,150,0.0001,96.857
N_129_extract_8 6 10 41.jpg,N,N,99.45,0.54,0.01,,60,32,150,0.0001,96.857
N_129_extract_8 6 11 2.jpg,N,N,99.1,0.2,0.7,,60,32,150,0.0001,96.857
N_129_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_129_extract_8 6 9 35.jpg,N,N,99.88,0.02,0.1,,60,32,150,0.0001,96.857
N_12_extract_8 6 10 41.jpg,N,N,99.97,0.02,0.0,,60,32,150,0.0001,96.857
N_12_extract_8 6 11 2.jpg,N,N,99.53,0.16,0.31,,60,32,150,0.0001,96.857
N_12_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_130_extract_8 6 10 41.jpg,N,N,99.69,0.3,0.01,,60,32,150,0.0001,96.857
N_130_extract_8 6 11 2.jpg,N,N,99.42,0.15,0.42,,60,32,150,0.0001,96.857
N_130_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_130_extract_8 6 9 35.jpg,N,N,99.32,0.02,0.67,,60,32,150,0.0001,96.857
N_131_extract_8 6 10 41.jpg,N,N,99.87,0.12,0.01,,60,32,150,0.0001,96.857
N_131_extract_8 6 11 2.jpg,N,N,99.65,0.05,0.3,,60,32,150,0.0001,96.857
N_131_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_131_extract_8 6 9 35.jpg,N,N,99.24,0.02,0.74,,60,32,150,0.0001,96.857
N_132_extract_8 6 10 41.jpg,N,N,99.85,0.13,0.02,,60,32,150,0.0001,96.857
N_132_extract_8 6 11 2.jpg,N,N,80.52,6.31,13.17,,60,32,150,0.0001,96.857
N_132_extract_8 6 11 29.jpg,N,N,99.98,0.01,0.02,,60,32,150,0.0001,96.857
N_132_extract_8 6 9 35.jpg,N,N,99.83,0.0,0.17,,60,32,150,0.0001,96.857
N_133_extract_8 6 10 41.jpg,N,N,99.99,0.0,0.0,,60,32,150,0.0001,96.857
N_133_extract_8 6 11 2.jpg,N,N,85.39,5.47,9.15,,60,32,150,0.0001,96.857
N_133_extract_8 6 11 29.jpg,N,N,99.9,0.04,0.07,,60,32,150,0.0001,96.857
N_133_extract_8 6 9 35.jpg,N,N,99.89,0.01,0.11,,60,32,150,0.0001,96.857
N_134_extract_8 6 10 41.jpg,N,N,99.7,0.28,0.02,,60,32,150,0.0001,96.857
N_134_extract_8 6 11 2.jpg,N,N,91.48,3.26,5.26,,60,32,150,0.0001,96.857
N_134_extract_8 6 11 29.jpg,N,N,99.95,0.02,0.03,,60,32,150,0.0001,96.857
N_134_extract_8 6 9 35.jpg,N,N,99.93,0.0,0.07,,60,32,150,0.0001,96.857
N_135_extract_8 6 10 41.jpg,N,N,99.87,0.12,0.01,,60,32,150,0.0001,96.857
N_135_extract_8 6 11 2.jpg,N,N,98.38,1.3,0.32,,60,32,150,0.0001,96.857
N_135_extract_8 6 11 29.jpg,N,N,99.98,0.02,0.01,,60,32,150,0.0001,96.857
N_135_extract_8 6 9 35.jpg,N,N,99.98,0.0,0.02,,60,32,150,0.0001,96.857
N_136_extract_8 6 10 41.jpg,N,N,99.24,0.71,0.05,,60,32,150,0.0001,96.857
N_136_extract_8 6 11 2.jpg,N,N,98.52,1.37,0.12,,60,32,150,0.0001,96.857
N_136_extract_8 6 11 29.jpg,N,N,99.96,0.02,0.02,,60,32,150,0.0001,96.857
N_136_extract_8 6 9 35.jpg,N,N,99.99,0.0,0.01,,60,32,150,0.0001,96.857
N_137_extract_8 6 10 41.jpg,N,N,99.79,0.18,0.03,,60,32,150,0.0001,96.857
N_137_extract_8 6 11 2.jpg,N,N,99.71,0.14,0.15,,60,32,150,0.0001,96.857
N_137_extract_8 6 11 29.jpg,N,N,99.89,0.03,0.08,,60,32,150,0.0001,96.857
N_137_extract_8 6 9 35.jpg,N,N,99.98,0.0,0.02,,60,32,150,0.0001,96.857
N_138_extract_8 6 10 41.jpg,N,N,99.92,0.08,0.01,,60,32,150,0.0001,96.857
N_138_extract_8 6 11 2.jpg,N,N,98.42,1.36,0.23,,60,32,150,0.0001,96.857
N_138_extract_8 6 11 29.jpg,N,N,99.9,0.01,0.09,,60,32,150,0.0001,96.857
N_138_extract_8 6 9 35.jpg,N,N,99.9,0.01,0.09,,60,32,150,0.0001,96.857
N_139_extract_8 6 10 41.jpg,N,N,99.93,0.06,0.0,,60,32,150,0.0001,96.857
N_139_extract_8 6 11 2.jpg,N,N,98.85,0.39,0.76,,60,32,150,0.0001,96.857
N_139_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_139_extract_8 6 9 35.jpg,N,N,99.86,0.03,0.11,,60,32,150,0.0001,96.857
N_13_extract_8 6 10 41.jpg,N,N,99.99,0.01,0.0,,60,32,150,0.0001,96.857
N_13_extract_8 6 11 2.jpg,N,N,99.03,0.71,0.26,,60,32,150,0.0001,96.857
N_13_extract_8 6 11 29.jpg,N,N,99.98,0.02,0.0,,60,32,150,0.0001,96.857
N_140_extract_8 6 10 41.jpg,N,N,99.85,0.13,0.02,,60,32,150,0.0001,96.857
N_140_extract_8 6 11 2.jpg,N,N,99.65,0.21,0.14,,60,32,150,0.0001,96.857
N_140_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
N_140_extract_8 6 9 35.jpg,N,N,99.78,0.13,0.1,,60,32,150,0.0001,96.857
N_141_extract_8 6 10 41.jpg,N,N,99.84,0.16,0.01,,60,32,150,0.0001,96.857
N_141_extract_8 6 11 2.jpg,N,N,99.83,0.07,0.09,,60,32,150,0.0001,96.857
N_141_extract_8 6 11 29.jpg,N,N,100.0,0.0,0.0,,60,32,150,0.0001,96.857
